,Length Packet,Length Header,Length MS Data,Length Service Data,CH 37,CH 38,CH 39,AD Manufacturer Specific,AD Flags,AD Tx Power Level,AD Service Data - 16 bit UUID,AD 16-bit Service Class UUIDs,AD 16-bit Service Class UUIDs (incomplete),AD Other,COMP Apple,COMP Other,UUID Samsung,UUID Tile,UUID Other,PDU ADV_IND,PDU ADV_NONCONN_IND,PDU ADV_SCAN_IND,PDU Other,CT 07,CT 12,CT Other,ST 3,ST 5,ST Other,Label
2078,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2079,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2080,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2081,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2082,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2083,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2084,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2085,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2086,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2087,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2088,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2089,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2090,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2091,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2092,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2093,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2094,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2095,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,SmartTag (nearby)
2096,38,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2097,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2098,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2099,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2100,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2101,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2102,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2103,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2104,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2105,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2106,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2107,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2108,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2109,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2110,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2111,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2112,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2113,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2114,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2115,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2116,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2117,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2118,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2119,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2120,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2121,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2122,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2123,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2124,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2125,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2126,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2127,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2128,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2129,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2130,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2131,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2132,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2133,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2134,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2135,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2136,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2137,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2138,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2139,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2140,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2141,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2142,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2143,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2144,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2145,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2146,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2147,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2148,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2149,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2150,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2151,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2152,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2153,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2154,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2155,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2156,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2157,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2158,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2159,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2160,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2161,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2162,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2163,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2164,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2165,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2166,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2167,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2168,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2169,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2170,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2171,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2172,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2173,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2174,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2175,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2176,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2177,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2178,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2179,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2180,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2181,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2182,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2183,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2184,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2185,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2186,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2187,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2188,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2189,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2190,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2191,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2192,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2193,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2194,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2195,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2196,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2197,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2198,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2199,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2200,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2201,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2202,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2203,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2204,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2205,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2206,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2207,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2208,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2209,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2210,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2211,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2212,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2213,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2214,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2215,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2216,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,SmartTag (nearby)
2217,38,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2218,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2219,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2220,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2221,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2222,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2223,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2224,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2225,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2226,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2227,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2228,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2229,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2230,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2231,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2232,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2233,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2234,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2235,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2236,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2237,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2238,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2239,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2240,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2241,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2242,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2243,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2244,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2245,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2246,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2247,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2248,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2249,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2250,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2251,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2252,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2253,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2254,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2255,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2256,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2257,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2258,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2259,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2260,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2261,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2262,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2263,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2264,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2265,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2266,63,37,0,160,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2267,63,37,0,160,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
2268,63,37,0,160,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,SmartTag (nearby)
